User_ID,Timestamp,Action
User_295,2024-03-08 14:44:31.001414,Purchase
User_544,2024-03-08 03:25:31.001414,Add_to_Cart
User_0,2024-03-07 19:17:31.001414,Login
User_101,2024-03-08 16:03:31.001414,Browse
User_919,2024-03-07 22:16:31.001414,Browse
User_229,2024-03-07 21:38:31.001414,Add_to_Cart
User_703,2024-03-08 15:53:31.001414,Add_to_Cart
User_706,2024-03-08 03:12:31.001414,Login
User_192,2024-03-08 13:50:31.001414,Add_to_Cart
User_692,2024-03-07 22:56:31.001414,Browse
User_958,2024-03-07 20:59:31.002412,Purchase
User_390,2024-03-08 04:33:31.002412,Purchase
User_868,2024-03-08 14:08:31.002412,Add_to_Cart
User_805,2024-03-08 16:09:31.002412,Purchase
User_915,2024-03-07 17:01:31.002412,Browse
User_952,2024-03-08 00:08:31.002412,Add_to_Cart
User_751,2024-03-08 02:20:31.002412,Browse
User_295,2024-03-07 21:02:31.002412,Browse
User_175,2024-03-08 02:10:31.002412,Login
User_927,2024-03-08 08:03:31.002412,Purchase
User_530,2024-03-08 15:45:31.002412,Browse
User_196,2024-03-08 09:22:31.003410,Browse
User_707,2024-03-08 11:14:31.003410,Login
User_836,2024-03-07 18:26:31.003410,Login
User_786,2024-03-08 03:21:31.003410,Add_to_Cart
User_849,2024-03-08 09:26:31.003410,Login
User_194,2024-03-08 10:26:31.003410,Add_to_Cart
User_419,2024-03-07 18:49:31.003410,Purchase
User_751,2024-03-08 04:28:31.003410,Add_to_Cart
User_987,2024-03-08 11:06:31.003410,Login
User_563,2024-03-07 19:49:31.003410,Browse
User_48,2024-03-08 08:21:31.004382,Add_to_Cart
User_765,2024-03-07 16:42:31.004382,Login
User_609,2024-03-08 05:48:31.004382,Add_to_Cart
User_597,2024-03-08 00:02:31.004382,Add_to_Cart
User_635,2024-03-08 05:24:31.004382,Login
User_298,2024-03-08 11:42:31.004382,Login
User_268,2024-03-07 21:52:31.004382,Login
User_163,2024-03-08 11:00:31.004382,Login
User_545,2024-03-08 02:37:31.004382,Browse
User_843,2024-03-08 12:02:31.004382,Login
User_916,2024-03-08 07:22:31.004382,Login
User_941,2024-03-07 17:40:31.005380,Browse
User_929,2024-03-08 01:47:31.005380,Add_to_Cart
User_894,2024-03-07 18:28:31.005380,Add_to_Cart
User_85,2024-03-08 11:30:31.005380,Purchase
User_693,2024-03-08 05:26:31.005380,Add_to_Cart
User_887,2024-03-08 12:42:31.005380,Browse
User_274,2024-03-07 23:37:31.005380,Add_to_Cart
User_271,2024-03-07 20:18:31.005380,Purchase
User_98,2024-03-08 04:24:31.005380,Purchase
User_249,2024-03-07 19:37:31.005380,Browse
User_526,2024-03-07 19:17:31.005380,Add_to_Cart
User_711,2024-03-08 01:29:31.006376,Login
User_531,2024-03-07 16:58:31.006376,Add_to_Cart
User_204,2024-03-07 17:08:31.006376,Browse
User_595,2024-03-08 10:36:31.006376,Login
User_945,2024-03-08 11:40:31.006376,Browse
User_65,2024-03-08 13:28:31.006376,Login
User_985,2024-03-08 12:45:31.006376,Add_to_Cart
User_17,2024-03-07 17:12:31.006376,Browse
User_264,2024-03-08 09:15:31.006376,Purchase
User_589,2024-03-08 16:03:31.006376,Browse
User_670,2024-03-08 16:10:31.007374,Login
User_42,2024-03-07 22:01:31.007374,Browse
User_788,2024-03-08 08:11:31.007374,Login
User_229,2024-03-08 11:54:31.007374,Browse
User_210,2024-03-08 03:52:31.007374,Add_to_Cart
User_144,2024-03-07 18:47:31.007374,Add_to_Cart
User_796,2024-03-07 16:40:31.007374,Login
User_881,2024-03-07 17:38:31.007374,Browse
User_672,2024-03-07 23:04:31.007374,Browse
User_164,2024-03-08 08:11:31.007374,Purchase
User_972,2024-03-08 01:43:31.007374,Add_to_Cart
User_925,2024-03-08 12:43:31.008371,Add_to_Cart
User_985,2024-03-08 06:53:31.008371,Browse
User_531,2024-03-08 05:43:31.008371,Add_to_Cart
User_140,2024-03-08 04:25:31.008371,Purchase
User_704,2024-03-08 05:07:31.008371,Add_to_Cart
User_296,2024-03-07 22:43:31.008371,Add_to_Cart
User_488,2024-03-08 07:50:31.008371,Add_to_Cart
User_813,2024-03-08 03:19:31.008371,Login
User_999,2024-03-07 20:10:31.008371,Purchase
User_738,2024-03-08 02:47:31.008371,Purchase
User_265,2024-03-08 01:20:31.008371,Browse
User_873,2024-03-07 16:54:31.009370,Add_to_Cart
User_672,2024-03-07 20:10:31.009370,Browse
User_606,2024-03-08 07:52:31.009370,Add_to_Cart
User_499,2024-03-07 21:34:31.009370,Browse
User_981,2024-03-08 00:52:31.009370,Purchase
User_816,2024-03-08 01:54:31.009370,Browse
User_741,2024-03-08 02:34:31.009370,Login
User_957,2024-03-08 02:44:31.009370,Purchase
User_697,2024-03-08 16:06:31.009370,Purchase
User_561,2024-03-08 07:22:31.009370,Purchase
User_120,2024-03-08 14:09:31.010367,Add_to_Cart
User_51,2024-03-07 17:31:31.010367,Login
User_845,2024-03-08 04:06:31.010367,Login
User_673,2024-03-08 07:06:31.010367,Browse
User_643,2024-03-07 19:18:31.010367,Login
User_20,2024-03-08 13:43:31.010367,Purchase
User_351,2024-03-07 20:58:31.010367,Browse
User_716,2024-03-08 14:28:31.010367,Add_to_Cart
User_727,2024-03-08 11:57:31.010367,Browse
User_217,2024-03-08 07:06:31.010367,Browse
User_332,2024-03-07 18:40:31.010367,Login
User_878,2024-03-08 03:29:31.011363,Add_to_Cart
User_779,2024-03-08 16:06:31.011363,Purchase
User_525,2024-03-08 10:54:31.011363,Add_to_Cart
User_641,2024-03-08 15:17:31.011363,Browse
User_378,2024-03-08 15:07:31.011363,Login
User_485,2024-03-08 08:10:31.011363,Add_to_Cart
User_801,2024-03-08 00:37:31.011363,Add_to_Cart
User_357,2024-03-08 11:12:31.011363,Login
User_160,2024-03-07 21:00:31.011363,Login
User_173,2024-03-07 23:12:31.011363,Add_to_Cart
User_700,2024-03-07 18:58:31.011363,Add_to_Cart
User_171,2024-03-07 18:12:31.012360,Purchase
User_413,2024-03-07 19:53:31.012360,Login
User_120,2024-03-08 00:17:31.012360,Browse
User_88,2024-03-08 08:39:31.012360,Login
User_626,2024-03-07 22:45:31.012360,Login
User_754,2024-03-08 08:19:31.012360,Add_to_Cart
User_269,2024-03-07 17:51:31.012360,Add_to_Cart
User_36,2024-03-08 14:57:31.012360,Login
User_735,2024-03-08 00:22:31.012360,Browse
User_943,2024-03-07 17:16:31.012360,Add_to_Cart
User_588,2024-03-08 03:43:31.012360,Browse
User_600,2024-03-07 22:54:31.013358,Browse
User_222,2024-03-08 13:46:31.013358,Browse
User_385,2024-03-08 11:48:31.013358,Browse
User_872,2024-03-08 06:10:31.013358,Browse
User_647,2024-03-07 16:55:31.013358,Login
User_401,2024-03-08 03:09:31.013358,Add_to_Cart
User_982,2024-03-08 03:47:31.013358,Add_to_Cart
User_224,2024-03-08 07:48:31.013358,Login
User_260,2024-03-08 06:04:31.013358,Add_to_Cart
User_940,2024-03-08 01:01:31.013358,Purchase
User_20,2024-03-08 15:16:31.013358,Purchase
User_339,2024-03-08 15:31:31.014353,Purchase
User_776,2024-03-08 12:20:31.014353,Purchase
User_346,2024-03-07 23:13:31.014353,Purchase
User_903,2024-03-08 05:10:31.014353,Purchase
User_329,2024-03-07 17:36:31.014353,Add_to_Cart
User_631,2024-03-07 19:47:31.014353,Browse
User_116,2024-03-08 08:40:31.014353,Login
User_217,2024-03-07 19:56:31.014353,Add_to_Cart
User_205,2024-03-08 13:06:31.014353,Purchase
User_277,2024-03-08 11:52:31.014353,Add_to_Cart
User_580,2024-03-08 05:07:31.014353,Purchase
User_482,2024-03-08 02:25:31.015351,Purchase
User_676,2024-03-08 07:13:31.015351,Add_to_Cart
User_668,2024-03-08 06:27:31.015351,Login
User_520,2024-03-08 06:54:31.015351,Browse
User_688,2024-03-08 04:21:31.015351,Browse
User_550,2024-03-07 20:22:31.015351,Login
User_538,2024-03-08 09:34:31.015351,Browse
User_682,2024-03-08 16:20:31.015351,Browse
User_426,2024-03-08 06:03:31.015351,Browse
User_565,2024-03-07 23:34:31.015351,Add_to_Cart
User_837,2024-03-07 17:39:31.015351,Purchase
User_763,2024-03-08 10:07:31.016349,Browse
User_244,2024-03-07 21:14:31.016349,Browse
User_456,2024-03-08 05:15:31.016349,Browse
User_925,2024-03-07 23:54:31.016349,Add_to_Cart
User_139,2024-03-08 01:42:31.016349,Purchase
User_954,2024-03-08 13:09:31.016349,Add_to_Cart
User_304,2024-03-08 08:09:31.016349,Add_to_Cart
User_136,2024-03-08 10:25:31.016349,Purchase
User_148,2024-03-08 15:19:31.016349,Login
User_286,2024-03-08 01:48:31.016349,Login
User_853,2024-03-07 22:32:31.016349,Purchase
User_908,2024-03-08 16:16:31.017346,Browse
User_276,2024-03-08 12:28:31.017346,Login
User_400,2024-03-08 05:33:31.017346,Purchase
User_216,2024-03-08 03:18:31.017346,Purchase
User_350,2024-03-08 14:46:31.017346,Add_to_Cart
User_271,2024-03-08 13:38:31.017346,Purchase
User_644,2024-03-07 18:10:31.017346,Purchase
User_86,2024-03-08 10:38:31.017346,Add_to_Cart
User_998,2024-03-07 21:35:31.017346,Add_to_Cart
User_524,2024-03-08 14:00:31.017346,Login
User_605,2024-03-08 02:45:31.017346,Login
User_316,2024-03-08 10:06:31.018343,Browse
User_261,2024-03-07 20:30:31.018343,Browse
User_510,2024-03-08 14:08:31.018343,Purchase
User_603,2024-03-08 14:39:31.018343,Add_to_Cart
User_965,2024-03-08 04:06:31.018343,Browse
User_447,2024-03-07 18:59:31.018343,Login
User_477,2024-03-07 19:59:31.018343,Browse
User_862,2024-03-08 11:53:31.018343,Browse
User_67,2024-03-08 07:07:31.018343,Add_to_Cart
User_482,2024-03-07 19:15:31.018343,Purchase
User_236,2024-03-08 16:21:31.019341,Browse
User_803,2024-03-08 06:33:31.019341,Browse
User_705,2024-03-07 23:04:31.019341,Browse
User_855,2024-03-08 06:57:31.019341,Purchase
User_875,2024-03-08 15:16:31.019341,Login
User_72,2024-03-07 23:48:31.019341,Login
User_493,2024-03-08 00:26:31.019341,Login
User_778,2024-03-08 00:16:31.019341,Browse
User_723,2024-03-08 05:32:31.019341,Browse
User_867,2024-03-08 02:44:31.019341,Browse
User_179,2024-03-08 11:40:31.019341,Add_to_Cart
User_916,2024-03-07 16:46:31.020338,Purchase
User_960,2024-03-08 10:18:31.020338,Purchase
User_295,2024-03-08 13:50:31.020338,Add_to_Cart
User_21,2024-03-08 02:07:31.020338,Add_to_Cart
User_646,2024-03-07 20:55:31.020338,Add_to_Cart
User_901,2024-03-08 13:35:31.020338,Browse
User_335,2024-03-08 13:11:31.020338,Purchase
User_379,2024-03-08 13:48:31.020338,Login
User_883,2024-03-08 12:46:31.020338,Login
User_958,2024-03-08 02:48:31.020338,Login
User_948,2024-03-08 12:50:31.020338,Login
User_416,2024-03-08 04:32:31.021336,Add_to_Cart
User_758,2024-03-08 08:06:31.021336,Add_to_Cart
User_637,2024-03-07 18:56:31.021336,Purchase
User_223,2024-03-08 04:32:31.021336,Purchase
User_569,2024-03-08 12:57:31.021336,Purchase
User_909,2024-03-08 16:00:31.021336,Browse
User_720,2024-03-07 20:58:31.021336,Browse
User_315,2024-03-07 21:02:31.021336,Login
User_899,2024-03-08 06:57:31.021336,Login
User_606,2024-03-08 13:16:31.021336,Purchase
User_159,2024-03-08 02:39:31.021336,Browse
User_639,2024-03-08 07:36:31.022332,Login
User_861,2024-03-08 03:25:31.022332,Add_to_Cart
User_650,2024-03-08 04:58:31.022332,Login
User_604,2024-03-08 01:14:31.022332,Login
User_193,2024-03-08 14:24:31.022332,Add_to_Cart
User_117,2024-03-08 14:17:31.022332,Purchase
User_429,2024-03-08 09:55:31.022332,Browse
User_216,2024-03-08 01:51:31.022332,Browse
User_936,2024-03-08 02:10:31.022332,Browse
User_154,2024-03-08 12:53:31.022332,Purchase
User_744,2024-03-07 23:03:31.022332,Login
User_417,2024-03-07 17:07:31.023330,Login
User_91,2024-03-08 11:29:31.023330,Add_to_Cart
User_921,2024-03-08 11:19:31.023330,Browse
User_859,2024-03-08 09:36:31.023330,Purchase
User_431,2024-03-08 12:51:31.023330,Purchase
User_212,2024-03-08 06:04:31.023330,Add_to_Cart
User_560,2024-03-07 17:53:31.023330,Add_to_Cart
User_194,2024-03-07 22:17:31.023330,Browse
User_968,2024-03-08 00:42:31.023330,Browse
User_131,2024-03-08 00:12:31.023330,Login
User_494,2024-03-08 13:12:31.023330,Login
User_612,2024-03-07 20:38:31.024329,Login
User_788,2024-03-07 20:07:31.024329,Purchase
User_473,2024-03-08 03:00:31.024329,Add_to_Cart
User_358,2024-03-07 17:29:31.024329,Add_to_Cart
User_960,2024-03-08 04:14:31.024329,Add_to_Cart
User_433,2024-03-08 00:53:31.024329,Browse
User_716,2024-03-08 00:46:31.024329,Add_to_Cart
User_914,2024-03-08 09:31:31.024329,Browse
User_526,2024-03-08 12:46:31.024329,Add_to_Cart
User_179,2024-03-08 07:53:31.025321,Browse
User_852,2024-03-08 04:33:31.025321,Purchase
User_771,2024-03-08 16:00:31.025321,Purchase
User_165,2024-03-07 18:34:31.025321,Purchase
User_558,2024-03-08 03:46:31.025321,Purchase
User_673,2024-03-07 23:59:31.025321,Add_to_Cart
User_213,2024-03-08 06:17:31.025321,Browse
User_105,2024-03-08 11:46:31.025321,Login
User_124,2024-03-07 18:30:31.025321,Add_to_Cart
User_249,2024-03-08 08:24:31.025321,Add_to_Cart
User_99,2024-03-08 06:12:31.025321,Purchase
User_930,2024-03-08 09:50:31.026324,Browse
User_533,2024-03-08 10:08:31.026324,Purchase
User_522,2024-03-08 00:41:31.026324,Browse
User_932,2024-03-08 11:45:31.026324,Browse
User_997,2024-03-07 21:11:31.026324,Browse
User_496,2024-03-07 19:28:31.026324,Purchase
User_652,2024-03-07 22:52:31.026324,Browse
User_861,2024-03-07 19:13:31.026324,Add_to_Cart
User_574,2024-03-07 21:48:31.026324,Purchase
User_7,2024-03-08 13:49:31.026324,Purchase
User_311,2024-03-08 07:01:31.026324,Browse
User_882,2024-03-08 01:45:31.027315,Purchase
User_705,2024-03-08 05:06:31.027315,Browse
User_584,2024-03-08 13:25:31.027315,Add_to_Cart
User_97,2024-03-07 22:40:31.027315,Add_to_Cart
User_255,2024-03-08 16:02:31.027315,Purchase
User_87,2024-03-08 11:34:31.027315,Login
User_501,2024-03-08 11:45:31.027315,Purchase
User_914,2024-03-07 23:25:31.027315,Purchase
User_298,2024-03-08 03:46:31.027315,Login
User_491,2024-03-08 15:00:31.027315,Browse
User_208,2024-03-08 00:50:31.028313,Login
User_391,2024-03-07 18:45:31.028313,Purchase
User_55,2024-03-07 16:50:31.028313,Login
User_260,2024-03-08 09:18:31.028313,Browse
User_988,2024-03-08 08:26:31.028313,Purchase
User_193,2024-03-08 12:50:31.028313,Purchase
User_232,2024-03-08 06:33:31.028313,Browse
User_466,2024-03-07 18:00:31.028313,Purchase
User_976,2024-03-08 14:06:31.028313,Purchase
User_184,2024-03-08 00:18:31.028313,Login
User_464,2024-03-08 12:42:31.028313,Browse
User_845,2024-03-08 14:39:31.028313,Browse
User_813,2024-03-08 13:47:31.029341,Login
User_431,2024-03-08 09:09:31.029341,Purchase
User_728,2024-03-08 14:30:31.029341,Purchase
User_154,2024-03-08 07:22:31.029341,Purchase
User_949,2024-03-08 04:44:31.029341,Login
User_330,2024-03-07 21:51:31.029341,Login
User_387,2024-03-08 07:16:31.029341,Login
User_121,2024-03-07 22:29:31.029341,Purchase
User_521,2024-03-07 18:27:31.029341,Add_to_Cart
User_246,2024-03-07 20:20:31.029341,Add_to_Cart
User_180,2024-03-08 02:02:31.029341,Browse
User_588,2024-03-07 16:40:31.030310,Purchase
User_420,2024-03-08 10:32:31.030310,Add_to_Cart
User_928,2024-03-08 01:30:31.030310,Browse
User_705,2024-03-07 18:23:31.030310,Login
User_968,2024-03-07 20:39:31.030310,Add_to_Cart
User_505,2024-03-08 03:09:31.030310,Login
User_629,2024-03-08 01:41:31.030310,Add_to_Cart
User_640,2024-03-08 08:00:31.030310,Purchase
User_814,2024-03-07 19:14:31.030310,Browse
User_33,2024-03-08 08:15:31.030310,Browse
User_359,2024-03-08 09:30:31.030310,Login
User_836,2024-03-08 14:29:31.031346,Browse
User_52,2024-03-08 16:13:31.031346,Add_to_Cart
User_58,2024-03-08 15:12:31.031346,Purchase
User_260,2024-03-08 04:10:31.031346,Add_to_Cart
User_769,2024-03-08 09:28:31.031346,Purchase
User_363,2024-03-07 19:05:31.031346,Purchase
User_623,2024-03-08 06:47:31.031346,Login
User_713,2024-03-07 22:59:31.031346,Browse
User_654,2024-03-08 11:19:31.031346,Login
User_96,2024-03-07 22:29:31.031346,Purchase
User_613,2024-03-08 03:15:31.031346,Purchase
User_54,2024-03-08 05:22:31.032345,Add_to_Cart
User_615,2024-03-08 15:45:31.032345,Add_to_Cart
User_111,2024-03-07 17:53:31.032345,Login
User_865,2024-03-08 10:22:31.032345,Browse
User_668,2024-03-07 21:05:31.032345,Add_to_Cart
User_866,2024-03-07 20:08:31.032345,Browse
User_65,2024-03-08 12:04:31.032345,Add_to_Cart
User_827,2024-03-08 09:55:31.032345,Purchase
User_770,2024-03-08 04:45:31.032345,Login
User_145,2024-03-08 11:52:31.032345,Login
User_176,2024-03-07 18:41:31.032345,Purchase
User_405,2024-03-07 21:24:31.033342,Purchase
User_368,2024-03-07 17:54:31.033342,Browse
User_86,2024-03-07 21:15:31.033342,Purchase
User_621,2024-03-07 20:48:31.033342,Browse
User_475,2024-03-08 12:09:31.033342,Browse
User_768,2024-03-07 18:51:31.033342,Browse
User_61,2024-03-07 20:28:31.033342,Login
User_12,2024-03-08 03:29:31.033342,Purchase
User_829,2024-03-08 05:28:31.033342,Purchase
User_310,2024-03-08 13:54:31.033342,Browse
User_540,2024-03-07 18:09:31.033342,Login
User_29,2024-03-08 12:27:31.034338,Browse
User_138,2024-03-08 06:34:31.034338,Purchase
User_544,2024-03-07 18:25:31.034338,Login
User_785,2024-03-07 18:34:31.034338,Browse
User_343,2024-03-08 09:37:31.034338,Browse
User_311,2024-03-08 11:32:31.034338,Browse
User_874,2024-03-07 22:41:31.034338,Login
User_695,2024-03-08 00:28:31.034338,Add_to_Cart
User_553,2024-03-08 00:21:31.034338,Purchase
User_240,2024-03-07 20:33:31.034338,Browse
User_280,2024-03-07 17:36:31.034338,Browse
User_380,2024-03-08 08:26:31.035335,Add_to_Cart
User_812,2024-03-08 08:12:31.035335,Add_to_Cart
User_181,2024-03-08 12:08:31.035335,Purchase
User_749,2024-03-08 01:45:31.035335,Add_to_Cart
User_702,2024-03-08 05:36:31.035335,Browse
User_360,2024-03-08 03:23:31.035335,Login
User_257,2024-03-08 09:19:31.035335,Add_to_Cart
User_819,2024-03-08 04:32:31.035335,Browse
User_399,2024-03-08 11:16:31.035335,Browse
User_729,2024-03-08 13:59:31.035335,Purchase
User_775,2024-03-08 08:26:31.035335,Purchase
User_863,2024-03-08 16:02:31.036336,Browse
User_781,2024-03-08 13:41:31.036336,Add_to_Cart
User_947,2024-03-08 04:52:31.036336,Add_to_Cart
User_571,2024-03-08 04:34:31.036336,Add_to_Cart
User_144,2024-03-08 07:45:31.036336,Purchase
User_196,2024-03-07 17:28:31.036336,Add_to_Cart
User_803,2024-03-08 09:00:31.036336,Login
User_972,2024-03-07 20:43:31.036336,Purchase
User_12,2024-03-08 02:55:31.036336,Add_to_Cart
User_637,2024-03-08 03:10:31.036336,Browse
User_808,2024-03-08 14:02:31.036336,Browse
User_758,2024-03-08 00:28:31.037326,Browse
User_903,2024-03-08 00:04:31.037326,Add_to_Cart
User_483,2024-03-08 11:14:31.037326,Browse
User_404,2024-03-08 03:25:31.037326,Purchase
User_428,2024-03-08 09:44:31.037326,Login
User_523,2024-03-08 10:57:31.037326,Browse
User_21,2024-03-08 08:43:31.037326,Purchase
User_115,2024-03-08 02:50:31.037326,Purchase
User_619,2024-03-08 08:12:31.037326,Purchase
User_146,2024-03-08 08:46:31.037326,Browse
User_673,2024-03-07 18:17:31.037326,Purchase
User_739,2024-03-07 22:35:31.038328,Browse
User_839,2024-03-07 22:27:31.038328,Login
User_569,2024-03-08 03:58:31.038328,Add_to_Cart
User_188,2024-03-08 14:28:31.038328,Login
User_210,2024-03-08 04:33:31.038328,Login
User_376,2024-03-08 14:39:31.038328,Login
User_271,2024-03-08 04:39:31.038328,Browse
User_669,2024-03-08 00:39:31.038328,Browse
User_543,2024-03-08 00:41:31.038328,Purchase
User_982,2024-03-08 08:49:31.038328,Browse
User_845,2024-03-07 21:16:31.038328,Browse
User_578,2024-03-07 20:42:31.039325,Browse
User_381,2024-03-07 21:27:31.039325,Add_to_Cart
User_523,2024-03-07 19:13:31.039325,Purchase
User_366,2024-03-08 06:56:31.039325,Add_to_Cart
User_500,2024-03-08 13:15:31.039325,Purchase
User_348,2024-03-08 05:32:31.039325,Login
User_404,2024-03-07 21:47:31.039325,Purchase
User_256,2024-03-07 18:15:31.039325,Purchase
User_167,2024-03-08 10:34:31.039325,Login
User_834,2024-03-07 20:11:31.039325,Browse
User_787,2024-03-08 10:02:31.039325,Login
User_3,2024-03-07 21:13:31.040322,Browse
User_39,2024-03-08 00:12:31.040322,Login
User_740,2024-03-08 04:14:31.040322,Add_to_Cart
User_685,2024-03-08 15:31:31.040322,Login
User_69,2024-03-08 12:56:31.040322,Add_to_Cart
User_957,2024-03-07 22:16:31.040322,Purchase
User_724,2024-03-07 17:59:31.040322,Add_to_Cart
User_409,2024-03-07 23:06:31.040322,Browse
User_778,2024-03-08 09:39:31.040322,Purchase
User_220,2024-03-08 15:42:31.040322,Purchase
User_467,2024-03-08 01:29:31.040322,Purchase
User_411,2024-03-08 13:51:31.041319,Browse
User_937,2024-03-07 20:09:31.041319,Browse
User_212,2024-03-08 10:58:31.041319,Browse
User_3,2024-03-08 13:27:31.041319,Purchase
User_811,2024-03-07 22:39:31.041319,Login
User_468,2024-03-07 19:29:31.041319,Purchase
User_569,2024-03-08 02:33:31.041319,Browse
User_558,2024-03-08 01:14:31.041319,Browse
User_780,2024-03-07 22:51:31.041319,Login
User_700,2024-03-08 05:53:31.041319,Browse
User_498,2024-03-07 22:06:31.041319,Browse
User_103,2024-03-07 21:05:31.042317,Add_to_Cart
User_593,2024-03-08 15:31:31.042317,Login
User_427,2024-03-08 01:26:31.042317,Browse
User_121,2024-03-08 03:45:31.042317,Purchase
User_774,2024-03-07 23:31:31.042317,Purchase
User_385,2024-03-08 07:23:31.042317,Login
User_128,2024-03-08 13:22:31.042317,Purchase
User_724,2024-03-07 18:17:31.042317,Browse
User_895,2024-03-08 12:07:31.042317,Purchase
User_258,2024-03-08 04:54:31.042317,Browse
User_253,2024-03-07 16:28:31.043281,Purchase
User_374,2024-03-08 08:31:31.043281,Login
User_572,2024-03-08 15:11:31.043281,Purchase
User_427,2024-03-07 17:02:31.043281,Login
User_89,2024-03-08 12:02:31.043281,Login
User_5,2024-03-08 14:11:31.043281,Browse
User_104,2024-03-08 12:02:31.043281,Login
User_29,2024-03-08 15:27:31.043281,Login
User_417,2024-03-07 17:44:31.043281,Login
User_978,2024-03-07 18:15:31.043281,Browse
User_641,2024-03-07 22:07:31.043281,Purchase
User_545,2024-03-08 15:31:31.044274,Login
User_157,2024-03-07 20:17:31.044274,Browse
User_863,2024-03-07 20:46:31.044274,Login
User_402,2024-03-07 21:52:31.044274,Browse
User_724,2024-03-08 15:16:31.044274,Login
User_635,2024-03-08 06:23:31.044274,Purchase
User_780,2024-03-08 14:58:31.044274,Browse
User_578,2024-03-08 13:21:31.044274,Purchase
User_303,2024-03-08 11:08:31.044274,Purchase
User_934,2024-03-07 21:09:31.044274,Add_to_Cart
User_623,2024-03-08 12:46:31.044274,Add_to_Cart
User_334,2024-03-07 22:42:31.045267,Add_to_Cart
User_869,2024-03-08 12:25:31.045267,Browse
User_907,2024-03-08 03:46:31.045267,Login
User_288,2024-03-08 06:42:31.045267,Purchase
User_529,2024-03-07 22:01:31.045267,Purchase
User_5,2024-03-08 14:00:31.045267,Purchase
User_578,2024-03-08 05:45:31.045267,Purchase
User_598,2024-03-07 17:37:31.045267,Add_to_Cart
User_575,2024-03-08 06:55:31.045267,Purchase
User_878,2024-03-08 08:05:31.045267,Purchase
User_649,2024-03-08 07:41:31.045267,Browse
User_389,2024-03-08 00:05:31.046263,Login
User_363,2024-03-08 09:38:31.046263,Purchase
User_355,2024-03-08 03:47:31.046263,Purchase
User_813,2024-03-08 10:59:31.046263,Purchase
User_206,2024-03-08 11:47:31.046263,Login
User_906,2024-03-08 13:19:31.046263,Add_to_Cart
User_580,2024-03-08 12:11:31.046263,Purchase
User_380,2024-03-07 17:35:31.046263,Browse
User_201,2024-03-07 21:21:31.046263,Purchase
User_756,2024-03-08 09:11:31.046263,Purchase
User_643,2024-03-08 03:51:31.046263,Browse
User_937,2024-03-08 13:16:31.047269,Purchase
User_988,2024-03-08 02:03:31.047269,Browse
User_589,2024-03-07 23:05:31.047269,Purchase
User_824,2024-03-08 04:14:31.047269,Purchase
User_979,2024-03-08 14:53:31.047269,Add_to_Cart
User_20,2024-03-08 13:04:31.047269,Purchase
User_424,2024-03-07 23:41:31.047269,Purchase
User_184,2024-03-07 21:41:31.047269,Login
User_780,2024-03-07 17:06:31.047269,Browse
User_348,2024-03-07 23:12:31.047269,Purchase
User_701,2024-03-07 23:58:31.047269,Add_to_Cart
User_448,2024-03-08 10:14:31.048291,Browse
User_386,2024-03-07 20:32:31.048291,Add_to_Cart
User_962,2024-03-07 17:47:31.048291,Add_to_Cart
User_185,2024-03-08 08:40:31.048291,Add_to_Cart
User_357,2024-03-08 06:17:31.048291,Add_to_Cart
User_782,2024-03-08 13:07:31.048291,Browse
User_705,2024-03-08 06:22:31.048291,Purchase
User_335,2024-03-08 09:55:31.048291,Browse
User_349,2024-03-07 19:27:31.048291,Purchase
User_738,2024-03-07 18:02:31.048291,Browse
User_345,2024-03-07 22:11:31.049287,Add_to_Cart
User_226,2024-03-08 10:03:31.049287,Browse
User_147,2024-03-08 13:38:31.049287,Browse
User_667,2024-03-07 16:47:31.049287,Login
User_851,2024-03-08 05:28:31.049287,Purchase
User_262,2024-03-08 06:22:31.049287,Login
User_752,2024-03-07 16:45:31.049287,Add_to_Cart
User_415,2024-03-08 08:16:31.049287,Login
User_401,2024-03-07 22:08:31.049287,Purchase
User_454,2024-03-08 01:18:31.049287,Add_to_Cart
User_927,2024-03-07 17:16:31.049287,Login
User_712,2024-03-08 05:44:31.050284,Add_to_Cart
User_801,2024-03-07 18:26:31.050284,Purchase
User_479,2024-03-08 11:02:31.050284,Browse
User_403,2024-03-08 08:50:31.050284,Browse
User_485,2024-03-08 10:37:31.050284,Add_to_Cart
User_576,2024-03-08 00:34:31.050284,Purchase
User_752,2024-03-08 15:04:31.050284,Add_to_Cart
User_475,2024-03-08 01:31:31.050284,Add_to_Cart
User_368,2024-03-08 10:32:31.050284,Add_to_Cart
User_930,2024-03-08 09:19:31.050284,Browse
User_396,2024-03-08 10:27:31.050284,Add_to_Cart
User_184,2024-03-08 01:47:31.051284,Purchase
User_598,2024-03-08 16:04:31.051284,Add_to_Cart
User_137,2024-03-08 07:23:31.051284,Browse
User_755,2024-03-08 08:58:31.051284,Browse
User_700,2024-03-08 14:22:31.051284,Browse
User_670,2024-03-08 04:05:31.051284,Browse
User_980,2024-03-08 00:40:31.051284,Browse
User_259,2024-03-07 23:21:31.051284,Add_to_Cart
User_961,2024-03-08 07:51:31.051284,Login
User_555,2024-03-08 04:35:31.051284,Purchase
User_58,2024-03-07 18:01:31.051284,Login
User_5,2024-03-08 10:47:31.051284,Browse
User_312,2024-03-08 04:47:31.052279,Browse
